Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
CASH,2,4,84.98000336,293.0400085,Advance shipping,0,69,Health and Beauty,Ontario,EE. UU.,XXXXXXXXX,Skyler,18774,Best,XXXXXXXXX,Corporate,CA,6943 Misty Quail Link,91761,12,Health and Beauty ,34.03303146,-117.6386414,Pacific Asia,Shanghái,China,18774,2/2/2018 0:54,77660,1356,0,0,180975,293.0400085,0.289999992,1,293.0400085,293.0400085,84.98000336,Eastern Asia,Shanghái,CLOSED,,1356,69,,http://images.acmesports.sports/First+aid+kit,First aid kit,293.0400085,0,2/4/2018 0:54,Standard Class
PAYMENT,0,0,87.18000031,311.3599854,Shipping on time,0,73,Sporting Goods,Mount Prospect,EE. UU.,XXXXXXXXX,Kim,19474,Simon,XXXXXXXXX,Consumer,IL,1723 Tawny Via,60056,2,Fitness,42.04830551,-87.96134186,Pacific Asia,Jabalpur,India,19474,2/11/2018 6:09,77224,1360,16.38999939,0.050000001,180539,327.75,0.280000001,1,327.75,311.3599854,87.18000031,South Asia,Madhya Pradesh,PENDING_PAYMENT,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,2/11/2018 18:09,Same Day
CASH,2,2,13.77000046,39.34999847,Shipping on time,0,75,Video Games,Carol Stream,EE. UU.,XXXXXXXXX,Cathleen,19774,Mccarthy,XXXXXXXXX,Home Office,IL,9871 Cozy Pioneer Mountain,60188,9,Discs Shop,41.89396668,-88.09660339,Pacific Asia,Gold Coast,Australia,19774,2/15/2018 15:15,78300,1362,0.400000006,0.01,181615,39.75,0.349999994,1,39.75,39.34999847,13.77000046,Oceania,Queensland,CLOSED,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,2/17/2018 15:15,Second Class
TRANSFER,3,4,26.64999962,73.43000031,Advance shipping,0,72,Pet Supplies,Aurora,EE. UU.,XXXXXXXXX,Tatyana,19060,Ballard,XXXXXXXXX,Consumer,CO,7713 Colonial Estates,80012,11,Pet Shop,39.69681549,-104.8411789,Pacific Asia,Shihezi,China,19060,2/6/2018 5:06,78905,1359,10.97000027,0.129999995,182220,84.40000153,0.360000014,1,84.40000153,73.43000031,26.64999962,Eastern Asia,Xinjiang Uygur,PROCESSING,,1359,72,,http://images.acmesports.sports/Adult+dog+supplies,Adult dog supplies,84.40000153,0,2/9/2018 5:06,Standard Class
DEBIT,3,4,29.29999924,234.4299927,Advance shipping,0,69,Health and Beauty,Springfield,EE. UU.,XXXXXXXXX,Madeline,18740,Heath,XXXXXXXXX,Consumer,MO,1564 Gentle Jetty,65807,12,Health and Beauty ,37.18563843,-93.30171204,Pacific Asia,Ho Chi Minh City,Vietnam,18740,2/1/2018 13:00,78592,1356,58.61000061,0.200000003,181907,293.0400085,0.129999995,1,293.0400085,234.4299927,29.29999924,Southeast Asia,Ciudad Ho Chi Minh,COMPLETE,,1356,69,,http://images.acmesports.sports/First+aid+kit,First aid kit,293.0400085,0,2/4/2018 13:00,Standard Class
PAYMENT,2,2,-377.9299927,263.7399902,Shipping on time,0,69,Health and Beauty,Caguas,Puerto Rico,XXXXXXXXX,Quon,18819,Cooper,XXXXXXXXX,Corporate,PR,5224 Thunder Pines,725,12,Health and Beauty ,18.22038269,-66.03704834,Pacific Asia,Dubbo,Australia,18819,2/2/2018 16:40,78371,1356,29.29999924,0.100000001,181686,293.0400085,-1.429999948,1,293.0400085,263.7399902,-377.9299927,Oceania,Nueva Gales del Sur,PENDING_PAYMENT,,1356,69,,http://images.acmesports.sports/First+aid+kit,First aid kit,293.0400085,0,2/4/2018 16:40,Second Class
PAYMENT,6,4,15.22000027,34.58000183,Late delivery,1,75,Video Games,Caguas,Puerto Rico,XXXXXXXXX,Ria,20088,Hickman,XXXXXXXXX,Home Office,PR,777 Sleepy Quail Key,725,9,Discs Shop,18.26521301,-66.03705597,Pacific Asia,Gwalior,India,20088,2/19/2018 5:16,77488,1362,5.170000076,0.129999995,180803,39.75,0.439999998,1,39.75,34.58000183,15.22000027,South Asia,Madhya Pradesh,PENDING_PAYMENT,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,2/25/2018 5:16,Standard Class
CASH,3,4,71.58000183,511.2799988,Advance shipping,0,68,Garden,Apex,EE. UU.,XXXXXXXXX,Xandra,18715,Rodgers,XXXXXXXXX,Consumer,NC,4853 Silent Mount,27502,6,Outdoors,35.72903824,-78.86639404,Pacific Asia,Thane,India,18715,2/1/2018 4:14,77779,1355,21.29999924,0.039999999,181094,532.5800171,0.140000001,1,532.5800171,511.2799988,71.58000183,South Asia,Maharashtra,CLOSED,,1355,68,,http://images.acmesports.sports/Lawn+mower,Lawn mower,532.5800171,0,2/4/2018 4:14,Standard Class
PAYMENT,0,0,-75.52999878,463.3399963,Shipping on time,0,68,Garden,Caguas,Puerto Rico,XXXXXXXXX,Hollee,18726,Alford,XXXXXXXXX,Consumer,PR,9660 Grand Forest Circle,725,6,Outdoors,18.24555969,-66.03705597,Pacific Asia,Sydney,Australia,18726,2/1/2018 8:06,78826,1355,69.23999786,0.129999995,182141,532.5800171,-0.159999996,1,532.5800171,463.3399963,-75.52999878,Oceania,Nueva Gales del Sur,PENDING_PAYMENT,,1355,68,,http://images.acmesports.sports/Lawn+mower,Lawn mower,532.5800171,0,2/1/2018 20:06,Same Day
DEBIT,4,2,14.85000038,32.99000168,Late delivery,1,75,Video Games,Caguas,Puerto Rico,XXXXXXXXX,Kylie,20301,Langley,XXXXXXXXX,Corporate,PR,529 Cotton Branch Grove,725,9,Discs Shop,18.2438755,-66.03705597,Pacific Asia,Weifang,China,20301,2/22/2018 7:53,77841,1362,,0.170000002,181156,39.75,0.449999988,1,39.75,32.99000168,14.85000038,Eastern Asia,Shandong,COMPLETE,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,2/26/2018 7:53,Second Class
PAYMENT,4,4,-36.29999924,321.2000122,Shipping on time,0,73,Sporting Goods,Brighton,EE. UU.,XXXXXXXXX,Yetta,19441,Robinson,XXXXXXXXX,Corporate,MA,2607 Clear Branch Cape,2135,2,Fitness,42.34962845,-71.15328217,Pacific Asia,Herat,Afganistán,19441,2/10/2018 18:35,77260,1360,6.559999943,0.02,180575,327.75,-0.109999999,1,327.75,321.2000122,-36.29999924,South Asia,Herat,PENDING_PAYMENT,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,2/14/2018 18:35,Standard Class
DEBIT,3,4,25.52000046,79.76000214,Advance shipping,0,72,Pet Supplies,Meridian,EE. UU.,XXXXXXXXX,Jael,19155,Morrow,XXXXXXXXX,Consumer,ID,5835 Hidden Downs,83642,11,Pet Shop,43.55168533,-116.3939133,Pacific Asia,Gold Coast,Australia,19155,2/7/2018 14:23,78567,1359,4.639999866,0.059999999,181882,84.40000153,0.319999993,1,84.40000153,79.76000214,25.52000046,Oceania,Queensland,COMPLETE,,1359,72,,http://images.acmesports.sports/Adult+dog+supplies,Adult dog supplies,84.40000153,0,2/10/2018 14:23,Standard Class
PAYMENT,3,4,63.74000168,219.7799988,Advance shipping,0,69,Health and Beauty,Caguas,Puerto Rico,XXXXXXXXX,Emma,18775,Frank,XXXXXXXXX,Corporate,PR,4767 Wishing Round,725,12,Health and Beauty ,18.25477982,-66.03705597,Pacific Asia,Shanghái,China,18775,2/2/2018 1:16,78537,1356,73.26000214,0.25,181852,293.0400085,0.289999992,1,293.0400085,219.7799988,63.74000168,Eastern Asia,Shanghái,PENDING_PAYMENT,,1356,69,,http://images.acmesports.sports/First+aid+kit,First aid kit,293.0400085,0,2/5/2018 1:16,Standard Class
TRANSFER,5,2,68.94000244,203.9499969,Shipping canceled,0,76,Women's Clothing,New Bedford,EE. UU.,XXXXXXXXX,September,20512,Massey,XXXXXXXXX,Corporate,MA,7002 Blue Place,,4,Apparel,41.63562393,-70.93080139,Pacific Asia,Sydney,Australia,20512,2/25/2018 9:48,78410,1363,11.86999989,0.059999999,181725,215.8200073,0.340000004,1,215.8200073,203.9499969,68.94000244,Oceania,Nueva Gales del Sur,SUSPECTED_FRAUD,,1363,76,,http://images.acmesports.sports/Summer+dresses,Summer dresses,215.8200073,0,3/2/2018 9:48,Second Class
CASH,2,1,84.83999634,242.3999939,Late delivery,1,71,Music,Caguas,Puerto Rico,XXXXXXXXX,Nomlanga,18995,Dalton,XXXXXXXXX,Consumer,PR,1133 Cozy Embers Plaza,725,9,Discs Shop,18.25001335,-66.03705597,Pacific Asia,Surabaya,Indonesia,18995,2/5/2018 6:20,79269,1358,18.25,0.07,182584,260.6499939,0.349999994,1,260.6499939,242.3999939,84.83999634,Southeast Asia,Java Oriental,CLOSED,,1358,71,,http://images.acmesports.sports/Rock+music,Rock music,260.6499939,0,2/7/2018 6:20,First Class
DEBIT,4,2,3.170000076,11.31000042,Late delivery,1,74,Toys,Caguas,Puerto Rico,XXXXXXXXX,Guinevere,19646,Lamb,XXXXXXXXX,Home Office,PR,921 Broad Chase,725,7,Fan Shop,18.20212555,-66.03704834,Pacific Asia,Bogor,Indonesia,19646,2/13/2018 18:25,78117,1361,0.230000004,0.02,181432,11.53999996,0.280000001,1,11.53999996,11.31000042,3.170000076,Southeast Asia,Java Occidental,COMPLETE,,1361,74,,http://images.acmesports.sports/Toys ,Toys ,11.53999996,0,2/17/2018 18:25,Second Class
PAYMENT,6,2,75.54000092,215.8200073,Late delivery,1,76,Women's Clothing,Los Angeles,EE. UU.,XXXXXXXXX,Kirby,20518,Morgan,XXXXXXXXX,Home Office,CA,6315 Quiet Willow Vale,90043,4,Apparel,33.98547363,-118.3382416,Pacific Asia,Caloundra,Australia,20518,2/25/2018 11:55,79175,1363,0,0,182490,215.8200073,0.349999994,1,215.8200073,215.8200073,75.54000092,Oceania,Queensland,PENDING_PAYMENT,,1363,76,,http://images.acmesports.sports/Summer+dresses,Summer dresses,215.8200073,0,3/3/2018 11:55,Second Class
TRANSFER,3,4,120.6900024,246.3099976,Advance shipping,0,71,Music,Caguas,Puerto Rico,XXXXXXXXX,Basia,18960,Thompson,XXXXXXXXX,Consumer,PR,9714 Quaking Elk Green,725,9,Discs Shop,18.21484184,-66.0370636,Pacific Asia,Heyuan,China,18960,2/4/2018 18:04,79103,1358,14.34000015,0.059999999,182418,260.6499939,0.49000001,1,260.6499939,246.3099976,120.6900024,Eastern Asia,Guangdong,PROCESSING,,1358,71,,http://images.acmesports.sports/Rock+music,Rock music,260.6499939,0,2/7/2018 18:04,Standard Class
TRANSFER,5,4,87.97000122,195.4900055,Late delivery,1,71,Music,Santa Ana,EE. UU.,XXXXXXXXX,Regan,18967,Pickett,XXXXXXXXX,Consumer,CA,1557 High Spring Cove,92707,9,Discs Shop,33.70137024,-117.8703232,Pacific Asia,Newcastle,Australia,18967,2/4/2018 20:31,78930,1358,65.16000366,0.25,182245,260.6499939,0.449999988,1,260.6499939,195.4900055,87.97000122,Oceania,Nueva Gales del Sur,PROCESSING,,1358,71,,http://images.acmesports.sports/Rock+music,Rock music,260.6499939,0,2/9/2018 20:31,Standard Class
TRANSFER,6,4,118.6800003,263.7399902,Late delivery,1,69,Health and Beauty,Fresno,EE. UU.,XXXXXXXXX,Cameron,18783,Bradshaw,XXXXXXXXX,Corporate,CA,8470 Amber Street,93722,12,Health and Beauty ,36.85815048,-119.7859116,Pacific Asia,Newcastle,Australia,18783,2/2/2018 4:04,78434,1356,29.29999924,0.100000001,181749,293.0400085,0.449999988,1,293.0400085,263.7399902,118.6800003,Oceania,Nueva Gales del Sur,PROCESSING,,1356,69,,http://images.acmesports.sports/First+aid+kit,First aid kit,293.0400085,0,2/8/2018 4:04,Standard Class
TRANSFER,2,2,69.44000244,213.6600037,Shipping canceled,0,76,Women's Clothing,Caguas,Puerto Rico,XXXXXXXXX,Sydnee,20589,Spears,XXXXXXXXX,Corporate,PR,3481 Crystal Campus,725,4,Apparel,18.27466965,-66.03705597,Pacific Asia,Coimbatore,India,20589,2/26/2018 12:47,78783,1363,2.160000086,0.01,182098,215.8200073,0.330000013,1,215.8200073,213.6600037,69.44000244,South Asia,Tamil Nadu,CANCELED,,1363,76,,http://images.acmesports.sports/Summer+dresses,Summer dresses,215.8200073,0,2/28/2018 12:47,Second Class
PAYMENT,2,1,58.20999908,200.7100067,Late delivery,1,76,Women's Clothing,Modesto,EE. UU.,XXXXXXXXX,Basia,20493,Mccullough,XXXXXXXXX,Home Office,CA,5328 Velvet Grove,95350,4,Apparel,37.68267441,-121.0301971,Pacific Asia,Kota Kinabalu,Malasia,20493,2/25/2018 3:09,79158,1363,15.10999966,0.07,182473,215.8200073,0.289999992,1,215.8200073,200.7100067,58.20999908,Southeast Asia,Sabah,PAYMENT_REVIEW,,1363,76,,http://images.acmesports.sports/Summer+dresses,Summer dresses,215.8200073,0,2/27/2018 3:09,First Class
TRANSFER,3,2,3.559999943,9.81000042,Late delivery,1,74,Toys,Vega Baja,Puerto Rico,XXXXXXXXX,Quin,19510,Ewing,XXXXXXXXX,Corporate,PR,6608 Bright Creek Limits,693,7,Fan Shop,18.44484711,-66.38641357,Pacific Asia,Mandurah,Australia,19510,2/11/2018 18:46,78253,1361,1.730000019,0.150000006,181568,11.53999996,0.360000014,1,11.53999996,9.81000042,3.559999943,Oceania,Australia Occidental,PENDING,,1361,74,,http://images.acmesports.sports/Toys ,Toys ,11.53999996,0,2/14/2018 18:46,Second Class
TRANSFER,4,4,203.7100067,452.6900024,Shipping on time,0,68,Garden,Miami,EE. UU.,XXXXXXXXX,Alexis,18671,Wilcox,XXXXXXXXX,Corporate,FL,6045 Green Valley,33162,6,Outdoors,25.92886925,-80.16287231,Pacific Asia,Manila,Filipinas,18671,2/1/2018 12:49,78443,1355,79.88999939,0.150000006,181758,532.5800171,0.449999988,1,532.5800171,452.6900024,203.7100067,Southeast Asia,Capital Nacional,PROCESSING,,1355,68,,http://images.acmesports.sports/Lawn+mower,Lawn mower,532.5800171,0,2/5/2018 12:49,Standard Class
TRANSFER,4,2,48.95000076,181.2899933,Late delivery,1,76,Women's Clothing,Oxnard,EE. UU.,XXXXXXXXX,Nora,20721,Velez,XXXXXXXXX,Corporate,CA,1055 Crystal Woods,93030,4,Apparel,34.19039154,-119.177803,Pacific Asia,Surabaya,Indonesia,20721,2/28/2018 11:02,78405,1363,34.52999878,0.159999996,181720,215.8200073,0.270000011,1,215.8200073,181.2899933,48.95000076,Southeast Asia,Java Oriental,PROCESSING,,1363,76,,http://images.acmesports.sports/Summer+dresses,Summer dresses,215.8200073,0,3/4/2018 11:02,Second Class
PAYMENT,2,1,3.00999999,34.58000183,Late delivery,1,75,Video Games,Caguas,Puerto Rico,XXXXXXXXX,Tamara,20358,York,XXXXXXXXX,Consumer,PR,7601 Pleasant Brook Gate,725,9,Discs Shop,18.24875259,-66.03704834,Pacific Asia,Seremban,Malasia,20358,2/23/2018 3:51,78273,1362,5.170000076,0.129999995,181588,39.75,0.090000004,1,39.75,34.58000183,3.00999999,Southeast Asia,Negeri Sembilan,PENDING_PAYMENT,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,2/25/2018 3:51,First Class
PAYMENT,6,4,-729.3699951,442.0400085,Late delivery,1,68,Garden,Compton,EE. UU.,XXXXXXXXX,Patience,18723,Blake,XXXXXXXXX,Corporate,CA,1674 Amber Loop,90220,6,Outdoors,33.89578629,-118.2503204,Pacific Asia,Vadodara,India,18723,2/1/2018 7:02,77945,1355,90.54000092,0.170000002,181260,532.5800171,-1.649999976,1,532.5800171,442.0400085,-729.3699951,South Asia,Guyarat,PENDING_PAYMENT,,1355,68,,http://images.acmesports.sports/Lawn+mower,Lawn mower,532.5800171,0,2/7/2018 7:02,Standard Class
CASH,4,2,5.059999943,252.8300018,Late delivery,1,71,Music,Caguas,Puerto Rico,XXXXXXXXX,Mona,18981,Hutchinson,XXXXXXXXX,Consumer,PR,1507 Indian Autumn Jetty,725,9,Discs Shop,18.25423241,-66.0370636,Pacific Asia,Rangún,Myanmar (Birmania),18981,2/5/2018 1:26,79276,1358,7.820000172,0.029999999,182591,260.6499939,0.02,1,260.6499939,252.8300018,5.059999943,Southeast Asia,Rangún,CLOSED,,1358,71,,http://images.acmesports.sports/Rock+music,Rock music,260.6499939,0,2/9/2018 1:26,Second Class
DEBIT,1,0,19.47999954,39.75,Late delivery,1,75,Video Games,Miami,EE. UU.,XXXXXXXXX,Rhonda,20333,Lott,XXXXXXXXX,Corporate,FL,9439 Lazy Crossing,33165,9,Discs Shop,25.74022484,-80.36169434,Pacific Asia,Kanpur,India,20333,2/22/2018 19:06,77968,1362,0,0,181283,39.75,0.49000001,1,39.75,39.75,19.47999954,South Asia,Uttar Pradesh,COMPLETE,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,2/23/2018 7:06,Same Day
DEBIT,6,2,63.84000015,187.7599945,Late delivery,1,76,Women's Clothing,Caguas,Puerto Rico,XXXXXXXXX,Rachel,20543,Ortiz,XXXXXXXXX,Consumer,PR,7767 Hidden Place,725,4,Apparel,18.21342278,-66.0370636,Pacific Asia,Lahore,Pakistán,20543,2/25/2018 20:40,77440,1363,28.05999947,0.129999995,180755,215.8200073,0.340000004,1,215.8200073,187.7599945,63.84000015,South Asia,Punyab,COMPLETE,,1363,76,,http://images.acmesports.sports/Summer+dresses,Summer dresses,215.8200073,0,3/3/2018 20:40,Second Class
PAYMENT,4,4,-173.6999969,208.5200043,Shipping on time,0,71,Music,Jacksonville,EE. UU.,XXXXXXXXX,Pamela,18896,Miranda,XXXXXXXXX,Consumer,FL,4362 Emerald Private,32225,9,Discs Shop,30.35342217,-81.51309204,Pacific Asia,Yakarta,Indonesia,18896,2/3/2018 19:39,78530,1358,52.13000107,0.200000003,181845,260.6499939,-0.829999983,1,260.6499939,208.5200043,-173.6999969,Southeast Asia,Yakarta,PENDING_PAYMENT,,1358,71,,http://images.acmesports.sports/Rock+music,Rock music,260.6499939,0,2/7/2018 19:39,Standard Class
TRANSFER,6,2,14.80000019,38.95999908,Late delivery,1,75,Video Games,Columbus,EE. UU.,XXXXXXXXX,Germaine,19773,Roberson,XXXXXXXXX,Home Office,OH,7463 Clear Branch Thicket,43230,9,Discs Shop,40.0230751,-82.8732605,Pacific Asia,Gold Coast,Australia,19773,2/15/2018 14:54,79232,1362,0.800000012,0.02,182547,39.75,0.379999995,1,39.75,38.95999908,14.80000019,Oceania,Queensland,PENDING,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,2/21/2018 14:54,Second Class
TRANSFER,2,4,12.52000046,35.77999878,Shipping canceled,0,75,Video Games,Caguas,Puerto Rico,XXXXXXXXX,Blossom,20324,Olson,XXXXXXXXX,Consumer,PR,1777 High Alley,725,9,Discs Shop,18.26052094,-66.03704834,Pacific Asia,Mianyang,China,20324,2/22/2018 15:57,79059,1362,3.980000019,0.100000001,182374,39.75,0.349999994,1,39.75,35.77999878,12.52000046,Eastern Asia,Sichuan,CANCELED,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,2/24/2018 15:57,Standard Class
TRANSFER,4,4,0,268.7600098,Shipping on time,0,73,Sporting Goods,Dallas,EE. UU.,XXXXXXXXX,Taylor,19446,Wood,XXXXXXXXX,Corporate,TX,9879 Harvest Deer Farms,75211,2,Fitness,32.753685,-96.86553955,Pacific Asia,Yiwu,China,19446,2/10/2018 20:20,77252,1360,59,0.180000007,180567,327.75,0,1,327.75,268.7600098,0,Eastern Asia,Zhejiang,PROCESSING,,1360,73,,http://images.acmesports.sports/Smart+watch ,Smart watch ,327.75,0,2/14/2018 20:20,Standard Class
DEBIT,2,1,-66.44000244,79.76000214,Late delivery,1,72,Pet Supplies,Caguas,Puerto Rico,XXXXXXXXX,Risa,19083,Wise,XXXXXXXXX,Consumer,PR,6450 Sleepy Island Path,725,11,Pet Shop,18.21249008,-66.03705597,Pacific Asia,Depok,Indonesia,19083,2/6/2018 13:10,79297,1359,4.639999866,0.059999999,182612,84.40000153,-0.829999983,1,84.40000153,79.76000214,-66.44000244,Southeast Asia,Yogyakarta,COMPLETE,,1359,72,,http://images.acmesports.sports/Adult+dog+supplies,Adult dog supplies,84.40000153,0,2/8/2018 13:10,First Class
TRANSFER,3,4,54.70999908,161.8699951,Advance shipping,0,76,Women's Clothing,Ann Arbor,EE. UU.,XXXXXXXXX,Xantha,20555,Dalton,XXXXXXXXX,Corporate,MI,9775 Jagged Wagon Drive,48103,4,Apparel,42.26944733,-83.7731247,Pacific Asia,Malegaon,India,20555,2/26/2018 0:52,78441,1363,53.95999908,0.25,181756,215.8200073,0.340000004,1,215.8200073,161.8699951,54.70999908,South Asia,Maharashtra,PROCESSING,,1363,76,,http://images.acmesports.sports/Summer+dresses,Summer dresses,215.8200073,0,3/1/2018 0:52,Standard Class
PAYMENT,3,2,-309.8099976,187.7599945,Late delivery,1,76,Women's Clothing,Woodbridge,EE. UU.,XXXXXXXXX,Jorden,20705,Mccray,XXXXXXXXX,Corporate,VA,5700 Golden Pathway,22192,4,Apparel,38.68707275,-77.37987518,Pacific Asia,Srinagar,India,20705,2/28/2018 5:25,77739,1363,28.05999947,0.129999995,181054,215.8200073,-1.649999976,1,215.8200073,187.7599945,-309.8099976,South Asia,Jammu y Cachemira,PENDING_PAYMENT,,1363,76,,http://images.acmesports.sports/Summer+dresses,Summer dresses,215.8200073,0,3/3/2018 5:25,Second Class
TRANSFER,2,4,7.869999886,36.97000122,Advance shipping,0,75,Video Games,Caguas,Puerto Rico,XXXXXXXXX,Ginger,19894,Alvarez,XXXXXXXXX,Consumer,PR,2592 Colonial Pointe,725,9,Discs Shop,18.29613304,-66.0370636,Pacific Asia,Bhubaneswar,India,19894,2/17/2018 9:18,79077,1362,2.779999971,0.07,182392,39.75,0.209999993,1,39.75,36.97000122,7.869999886,South Asia,Odisha,PENDING,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,2/19/2018 9:18,Standard Class
PAYMENT,4,4,-27.68000031,37.75999832,Shipping on time,0,75,Video Games,Caguas,Puerto Rico,XXXXXXXXX,Claire,20166,Perez,XXXXXXXXX,Corporate,PR,9181 Colonial Bear Lookout,725,9,Discs Shop,18.25141144,-66.03705597,Pacific Asia,Seúl,Corea del Sur,20166,2/20/2018 8:35,78546,1362,1.99000001,0.050000001,181861,39.75,-0.730000019,1,39.75,37.75999832,-27.68000031,Eastern Asia,Seúl,PENDING_PAYMENT,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,2/24/2018 8:35,Standard Class
DEBIT,5,4,22.38999939,179.1300049,Late delivery,1,76,Women's Clothing,Caguas,Puerto Rico,XXXXXXXXX,Irma,20522,Miles,XXXXXXXXX,Home Office,PR,6908 Middle Green,725,4,Apparel,18.27296639,-66.0370636,Pacific Asia,Bangkok,Tailandia,20522,2/25/2018 13:19,78995,1363,36.68999863,0.170000002,182310,215.8200073,0.129999995,1,215.8200073,179.1300049,22.38999939,Southeast Asia,Bangkok,ON_HOLD,,1363,76,,http://images.acmesports.sports/Summer+dresses,Summer dresses,215.8200073,0,3/2/2018 13:19,Standard Class
DEBIT,6,4,12.93999958,36.97000122,Late delivery,1,75,Video Games,Lancaster,EE. UU.,XXXXXXXXX,Charissa,20038,Rosales,XXXXXXXXX,Consumer,OH,9899 Silent Court,43130,9,Discs Shop,39.71597672,-82.59929657,Pacific Asia,Bacolod City,Filipinas,20038,2/19/2018 11:45,78642,1362,2.779999971,0.07,181957,39.75,0.349999994,1,39.75,36.97000122,12.93999958,Southeast Asia,Visayas Occidental,COMPLETE,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,2/25/2018 11:45,Standard Class
DEBIT,2,4,54.70999908,161.8699951,Advance shipping,0,76,Women's Clothing,Brooklyn,EE. UU.,XXXXXXXXX,Zorita,20699,Mcleod,XXXXXXXXX,Corporate,NY,521 Fallen Lagoon Glade,11235,4,Apparel,40.66177368,-73.94522858,Pacific Asia,Taizhou,China,20699,2/28/2018 3:19,77426,1363,53.95999908,0.25,180741,215.8200073,0.340000004,1,215.8200073,161.8699951,54.70999908,Eastern Asia,Jiangsu,COMPLETE,,1363,76,,http://images.acmesports.sports/Summer+dresses,Summer dresses,215.8200073,0,3/2/2018 3:19,Standard Class
DEBIT,2,2,18.51000023,38.56000137,Shipping on time,0,75,Video Games,Santa Maria,EE. UU.,XXXXXXXXX,Mariam,20294,Reese,XXXXXXXXX,Home Office,CA,7596 Bright Pike,93458,9,Discs Shop,34.94900131,-120.4456711,Pacific Asia,Yuci,China,20294,2/22/2018 5:26,78717,1362,1.190000057,0.029999999,182032,39.75,0.479999989,1,39.75,38.56000137,18.51000023,Eastern Asia,Shanxi,COMPLETE,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,2/24/2018 5:26,Second Class
DEBIT,4,4,8.43999958,84.40000153,Shipping on time,0,72,Pet Supplies,Los Angeles,EE. UU.,XXXXXXXXX,Martena,19251,Kennedy,XXXXXXXXX,Home Office,CA,4715 Round Lake Link,90003,11,Pet Shop,33.96860123,-118.2747421,Pacific Asia,Melbourne,Australia,19251,2/9/2018 0:01,79116,1359,0,0,182431,84.40000153,0.100000001,1,84.40000153,84.40000153,8.43999958,Oceania,Victoria,COMPLETE,,1359,72,,http://images.acmesports.sports/Adult+dog+supplies,Adult dog supplies,84.40000153,0,2/13/2018 0:01,Standard Class
CASH,2,4,-13.85999966,31.79999924,Advance shipping,0,75,Video Games,Caguas,Puerto Rico,XXXXXXXXX,Kim,19849,Trevino,XXXXXXXXX,Home Office,PR,3176 Colonial Quay,725,9,Discs Shop,18.25708962,-66.0370636,Pacific Asia,Caloocan,Filipinas,19849,2/16/2018 17:32,78947,1362,7.949999809,0.200000003,182262,39.75,-0.439999998,1,39.75,31.79999924,-13.85999966,Southeast Asia,Capital Nacional,CLOSED,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,2/18/2018 17:32,Standard Class
DEBIT,5,2,55.08000183,189.9199982,Late delivery,1,76,Women's Clothing,Walnut,EE. UU.,XXXXXXXXX,Eve,20562,Rice,XXXXXXXXX,Home Office,CA,6159 Harvest Heights,91789,4,Apparel,39.97832108,-122.1364059,Pacific Asia,Haikou,China,20562,2/26/2018 3:19,78709,1363,25.89999962,0.119999997,182024,215.8200073,0.289999992,1,215.8200073,189.9199982,55.08000183,Eastern Asia,Hainan,COMPLETE,,1363,76,,http://images.acmesports.sports/Summer+dresses,Summer dresses,215.8200073,0,3/3/2018 3:19,Second Class
